Order ID,Order Date,Customer ID,Customer Segment,Sales Channel,Region,Product ID,Category,Product Name,Unit Price,Quantity,Discount Pct,Revenue,Inventory On Hand,Reorder Level
O50151,2025-12-09,C10172,Repeat,Mobile App,West,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,379.0,61
O50152,2025-07-27,C10347,Repeat,Mobile App,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,126.0,49
O50153,2025-03-26,C10370,New,Paid Social,South,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,144.0,72
O50153,2025-03-26,C10370,New,Paid Social,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,125.0,49
O50154,2025-03-07,C10239,New,Web,South,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,142.0,72
O50154,2025-03-07,C10239,New,Web,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,393.0,47
O50155,2025-10-01,C10318,VIP,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,1,0.05,215.99,286.0,40
O50155,2025-10-01,C10318,VIP,Mobile App,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,362.0,81
O50156,2025-07-21,C10013,Repeat,Email Campaign,West,P1011,Dresses,Travel Dress,157.92,2,0.1,284.26,196.0,77
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,251.0,40
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,224.0,49
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,420.0,79
O50158,2025-01-14,C10339,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,1,0.05,120.04,124.0,49
O50158,2025-01-14,C10339,Repeat,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,258.0,41
O50159,2025-11-26,C10042,Repeat,Web,South,P1006,outerwear,Commuter Blazer,174.0,1,0.1,156.6,401.0,51
O50160,2025-03-11,C10219,New,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,218.0,67
O50161,2025-04-04,C10236,New,Paid Social,Northeast,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,223.0,49
O50161,2025-04-04,C10236,New,PAID SOCIAL,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,217.0,67
O50162,2025-05-14,C10025,VIP,Paid Social,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,378.0,61
O50163,2025-06-17,C10194,Repeat,Paid Social,Northeast,P1006,Outerwear,Commuter Blazer,150.0,3,0.05,427.5,398.0,51
O50164,2025-08-21,C10108,Repeat,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,416.0,79
O50165,2025-06-22,C10167,VIP,Paid Social,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,392.0,47
O50166,2025-07-14,C10389,Repeat,Web,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,123.0,49
O50167,2025-08-04,C10142,New,Web,West,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,140.0,72
O50167,2025-08-04,C10142,New,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,250.0,40
O50167,2025-08-04,C10142,New,Web,West,P1008,Outerwear,Transit Coat,218.0,2,0.0,436.0,390.0,47
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,397.0,51
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,249.0,40
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,139.0,72
O50169,2025-01-10,C10240,Repeat,Mobile App,,P1009,dresses,Wrap Dress,160.0,1,0.0,160.0,248.0,40
O50170,2025-10-04,C10383,VIP,Organic Search,West,P1001,Tops,Air Tunic,62.0,1,0.0,$62.00,138.0,72
O50171,2025-06-29,C10026,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,257.0,41
O50172,2025-11-29,C10114,VIP,Paid Social,Midwest,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,136.0,72
O50173,2025-11-30,C10035,Repeat,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,415.0,79
O50174,2025-01-16,C10020,New,Mobile App,Northeast,P1013,Loungewear,Relaxed Jogger,91.8,1,0.0,91.8,414.0,79
O50175,2025-04-13,C10126,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,389.0,47
O50176,2025-11-15,C10010,VIP,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,215.0,67
O50176,2025-11-15,C10010,VIP,Web,Midwest,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,222.0,49
O50177,2025-05-03,C10078,New,Web,South,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,331.0,75
O50178,2025-08-31,C10064,VIP,Web,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.15,99.45,122.0,49
O50179,2025-02-28,C10342,New,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,330.0,75
O50180,2025-04-22,C10288,New,Web,West,P1002,Tops,Everyday Shirt,71.0,1,,60.35,214.0,67
O50180,2025-04-22,C10288,New,Web,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,121.0,49
O50180,2025-04-22,C10288,New,Web,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.2,87.2,256.0,41
O50181,2025-12-25,C10238,Repeat,Mobile App,West,P1008,Outerwear,Transit Coat,252.88,1,0.15,214.95,388.0,47
O50181,2025-12-25,C10238,Repeat,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.05,165.3,396.0,51
O50182,2025-07-08,C10131,Repeat,Email Campaign,Northeast,P1000,Tops,Classic Tee,78.0,4,0.15,265.2,218.0,49
O50183,2025-11-07,C10085,VIP,Organic Search,South,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,194.0,77
O50184,2025-02-28,C10310,New,Paid Social,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,,208.8,181.0,79
O50184,2025-02-28,C10310,New,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,1,0.2,49.6,135.0,72
O50185,2025-03-25,C10398,New,Web,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.2,113.6,329.0,75
O50186,2025-02-25,C10159,Repeat,Paid Social,West,P1014,Loungewear,Cozy Hoodie,126.36,2,0.05,240.08,119.0,49
O50187,2025-01-14,C10296,Repeat,Web,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,3,0.0,379.08,116.0,49
O50188,2025-10-22,C10159,VIP,Paid Social,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.0,320.0,246.0,40
O50188,2025-10-22,C10159,VIP,Paid Social,Midwest,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,217.0,49
O50189,2025-07-12,C10346,Repeat,Mobile App,Northeast,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,327.0,75
O50190,2025-04-12,C10203,Repeat,Mobile App,West,P1008,outerwear,Transit Coat,218.0,1,0.0,218.0,387.0,47
O50190,2025-04-12,C10203,Repeat,Mobile App,West,P1011,Dresses,Travel Dress,157.92,4,0.0,631.68,190.0,77
O50191,2025-10-31,C10038,Repeat,Paid Social,West,P1007,Outerwear,Layer Jacket,227.36,4,0.05,863.97,282.0,40
O50192,2025-11-18,C10353,Repeat,Web,West,P1010,Dresses,Shift Dress,142.0,2,0.1,255.6,325.0,75
O50193,2025-02-22,C10124,Repeat,Web,South,P1001,Tops,Air Tunic,62.0,2,0.05,117.8,133.0,72
O50194,2025-06-04,C10356,Repeat,Web,Midwest,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,280.0,40
O50195,2025-11-04,C10350,VIP,Web,West,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,179.0,79
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.0,300.0,394.0,51
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,3,0.1,229.5,411.0,79
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,376.0,61
O50197,2025-10-17,C10407,New,Mobile App,Northeast,P1001,tops,Air Tunic,62.0,3,0.15,158.1,130.0,72
O50198,2025-01-22,C10400,Repeat,Web,West,P1012,Loungewear,Soft Set,84.24,1,0.05,80.03,361.0,81
O50199,2025-09-30,C10177,VIP,Email Campaign,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,410.0,79
O50200,2025-12-05,C10219,Repeat,Email Campaign,,P1010,Dresses,Shift Dress,142.0,2,0.2,227.2,323.0,75
O50200,2025-12-05,C10219,Repeat,Email Campaign,West,P1006,Outerwear,Commuter Blazer,174.0,2,0.15,295.8,392.0,51
O50201,2025-02-05,C10189,New,Email Campaign,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,375.0,61
O50202,2025-11-28,C10259,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,189.0,77
O50203,2025-01-07,C10174,New,Paid Social,West,P1000,Tops,Classic Tee,78.0,3,0.05,222.3,214.0,49
O50204,2025-09-08,C10215,Repeat,Mobile App,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.05,161.5,408.0,79
O50205,2025-08-10,C10054,VIP,MOBILE APP,West,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,374.0,61
O50206,2025-11-22,C10185,Repeat,Email Campaign,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.1,288.0,244.0,40
O50207,2025-12-29,C10235,VIP,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,178.0,79
O50208,2025-08-11,C10078,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,213.0,49
O50209,2025-09-25,C10090,Repeat,Paid Social,West,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,212.0,67
O50210,2025-05-19,C10333,Repeat,Email Campaign,Midwest,P1012,Loungewear,Soft Set,78.0,3,0.15,198.9,358.0,81
O50210,2025-05-19,C10333,Repeat,Email Campaign,Midwest,P1010,Dresses,Shift Dress,159.04,1,0.15,135.18,322.0,75
O50211,2025-10-03,C10315,Repeat,Email Campaign,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.15,132.6,356.0,81
O50212,2025-09-05,C10396,Repeat,Organic Search,Midwest,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,386.0,47
O50213,2025-08-12,C10238,VIP,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,$127.80,321.0,75
O50214,2025-10-31,C10374,Repeat,Email Campaign,Northeast,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,129.0,72
O50214,2025-10-31,C10374,Repeat,Email Campaign,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,188.0,77
O50215,2025-06-15,C10137,Repeat,Web,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.05,207.1,254.0,41
O50215,2025-06-15,C10137,Repeat,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,2,0.0,170.0,406.0,79
O50216,2025-02-14,C10125,New,Email Campaign,West,P1009,Dresses,Wrap Dress,160.0,1,0.2,128.0,243.0,40
O50216,2025-02-14,C10125,New,Email Campaign,West,P1008,Outerwear,Transit Coat,218.0,1,0.15,185.3,385.0,47
O50216,2025-02-14,C10125,New,EMAIL CAMPAIGN,West,P1005,Bottoms,Weekend Skirt,109.0,3,0.1,294.3,251.0,41
O50217,2025-08-19,C10142,VIP,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,384.0,47
O50218,2025-08-26,C10124,VIP,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,2,0.15,255.0,390.0,51
O50218,2025-08-26,C10124,VIP,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,2,0.1,140.4,354.0,81
O50219,2025-11-09,C10291,New,Email Campaign,South,P1003,Bottoms,Tailored Pant,89.0,2,0.15,$151.30,372.0,61
O50219,2025-11-09,C10291,New,Email Campaign,South,P1001,Tops,Air Tunic,62.0,3,0.1,167.4,126.0,72
O50220,2025-07-14,C10342,Repeat,Mobile App,South,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,210.0,49
O50220,2025-07-14,C10342,Repeat,Mobile App,South,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,279.0,40
O50221,2025-01-15,C10172,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,210.0,67
O50222,2025-06-16,C10253,Repeat,Organic Search,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,405.0,79
O50223,2025-09-07,C10093,Repeat,Paid Social,Northeast,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,242.0,40
O50224,2025-07-01,C10108,Repeat,Paid Social,South,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,177.0,79
O50225,2025-05-13,C10408,New,Mobile App,Midwest,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,,75
O50226,2025-05-24,C10174,VIP,Web,West,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,124.0,72
O50226,2025-05-24,C10174,VIP,Web,West,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,175.0,79
O50226,2025-05-24,C10174,VIP,Web,West,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,187.0,77
O50227,2025-12-26,C10305,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,3,0.0,480.0,239.0,40
O50227,2025-12-26,C10305,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,209.0,67
O50228,2025-10-12,C10141,Repeat,Organic Search,,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,371.0,61
O50229,2025-09-22,C10005,VIP,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,208.0,67
O50230,2025-02-13,C10097,New,Web,Northeast,P1012,loungewear,Soft Set,84.24,2,0.0,168.48,352.0,81
O50230,2025-02-13,C10097,New,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,2,0.05,304.0,237.0,40
O50231,2025-07-28,C10123,New,Mobile App,Northeast,P1006,Outerwear,Commuter Blazer,150.0,3,0.0,450.0,387.0,51
O50232,2025-10-12,C10250,VIP,Email Campaign,South,P1008,Outerwear,Transit Coat,252.88,1,0.1,227.59,383.0,47
O50232,2025-10-12,C10250,VIP,Email Campaign,South,P1007,Outerwear,Layer Jacket,227.36,2,0.1,409.25,277.0,40
O50233,2025-05-04,C10388,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.15,185.3,382.0,47
O50233,2025-05-04,C10388,Repeat,Organic Search,Northeast,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,319.0,75
O50233,2025-05-04,C10388,Repeat,Organic Search,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,174.0,79
O50234,2025-09-01,C10353,VIP,Web,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,186.0,77
O50235,2025-12-31,C10330,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,2,0.05,240.08,114.0,49
O50236,2025-08-18,C10251,Repeat,Mobile App,South,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,276.0,40
O50237,2025-01-09,C10405,Repeat,Web,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,2,0.1,227.45,112.0,49
O50238,2025-05-31,C10047,Repeat,Web,South,P1010,Dresses,Shift Dress,159.04,1,0.1,143.14,318.0,75
O50238,2025-05-31,C10047,Repeat,Web,South,P1013,Loungewear,Relaxed Jogger,85.0,3,0.1,229.5,402.0,79
O50239,2025-07-27,C10113,Repeat,Organic Search,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.05,142.5,386.0,51
O50240,2025-05-05,C10354,New,Paid Social,South,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,274.0,40
O50241,2025-12-06,C10156,Repeat,ORGANIC SEARCH,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,236.0,40
O50242,2025-07-08,C10297,Repeat,Organic Search,West,P1010,Dresses,Shift Dress,159.04,1,0.1,143.14,317.0,75
O50243,2025-10-11,C10242,Repeat,Web,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.05,207.1,249.0,41
O50244,2025-06-26,C10271,New,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,209.0,49
O50244,2025-06-26,C10271,New,Mobile App,West,P1008,Outerwear,Transit Coat,218.0,3,0.0,654.0,379.0,47
O50245,2025-10-09,C10217,VIP,Mobile App,West,P1009,Dresses,Wrap Dress,160.0,2,0.05,304.0,234.0,40
O50245,2025-10-09,C10217,VIP,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,2,0.2,278.4,384.0,51
O50246,2025-06-30,C10169,Repeat,Mobile App,South,P1010,Dresses,Shift Dress,159.04,2,0.1,286.27,315.0,75
O50247,2025-08-21,C10359,New,Web,West,P1010,Dresses,Shift Dress,142.0,3,0.0,426.0,312.0,75
O50248,2025-06-06,C10138,Repeat,Web,West,P1007,Outerwear,Layer Jacket,196.0,1,0.15,166.6,273.0,40
O50248,2025-06-06,C10138,Repeat,Web,West,P1000,Tops,Classic Tee,78.0,1,0.05,74.1,208.0,49
O50249,2025-04-29,C10128,Repeat,Mobile App,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,248.0,41
O50249,2025-04-29,C10128,Repeat,Mobile App,,P1009,Dresses,Wrap Dress,179.2,2,0.15,304.64,232.0,40
O50250,2025-04-09,C10061,New,Paid Social,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,378.0,47
O50250,2025-04-09,C10061,New,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,247.0,41
O50251,2025-03-03,C10161,Repeat,Web,West,P1007,outerwear,Layer Jacket,196.0,2,0.1,352.8,271.0,40
O50252,2025-10-02,C10380,VIP,Paid Social,South,P1011,Dresses,Travel Dress,141.0,4,0.1,507.6,182.0,77
O50253,2025-12-20,C10390,VIP,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,2,0.05,330.6,382.0,51
O50254,2025-04-09,C10094,New,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,398.0,79
O50255,2025-09-05,C10110,VIP,Web,Midwest,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,381.0,51
O50256,2025-10-29,C10141,VIP,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.05,$67.45,207.0,67
O50257,2025-09-26,C10389,VIP,Organic Search,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,380.0,51
O50257,2025-09-26,C10389,VIP,ORGANIC SEARCH,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,111.15,111.0,49
O50258,2025-05-25,C10305,Repeat,ORGANIC SEARCH,South,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,379.0,51
O50259,2025-04-10,C10051,New,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,206.0,67
O50259,2025-04-10,C10051,New,Web,Midwest,P1007,Outerwear,Layer Jacket,196.0,3,0.05,558.6,268.0,40
O50260,2025-04-27,C10151,Repeat,Web,West,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,123.0,72
O50261,2025-04-02,C10184,Repeat,Email Campaign,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,396.0,79
O50262,2025-01-08,C10154,New,Mobile App,Midwest,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,266.0,40
O50262,2025-01-08,C10154,New,Mobile App,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,246.0,41
O50263,2025-10-01,C10362,Repeat,Mobile App,Midwest,P1005,Bottoms,Weekend Skirt,109.0,2,0.1,196.2,244.0,41
O50263,2025-10-01,C10362,Repeat,Mobile App,Midwest,P1011,Dresses,Travel Dress,141.0,4,0.05,535.8,,77
O50264,2025-05-21,C10064,Repeat,WEB,South,P1009,Dresses,Wrap Dress,179.2,2,0.0,358.4,230.0,40
O50264,2025-05-21,C10064,Repeat,Web,South,P1007,outerwear,Layer Jacket,196.0,2,,372.4,264.0,40
O50264,2025-05-21,C10064,Repeat,Web,South,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,173.0,79
O50265,2025-01-28,C10023,New,Web,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,122.0,72
O50266,2025-05-30,C10283,VIP,Web,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,263.0,40
O50267,2025-03-06,C10357,Repeat,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,3,,$255.00,393.0,79
O50268,2025-09-09,C10326,Repeat,Email Campaign,Midwest,P1010,Dresses,Shift Dress,142.0,2,0.15,241.4,310.0,75
O50269,2025-01-07,C10052,New,PAID SOCIAL,Midwest,P1012,Loungewear,Soft Set,84.24,2,0.0,168.48,350.0,81
O50270,2025-05-26,C10293,Repeat,Email Campaign,West,P1002,Tops,Everyday Shirt,71.0,1,0.2,$56.80,205.0,67
O50270,2025-05-26,C10293,Repeat,Email Campaign,West,P1011,Dresses,Travel Dress,157.92,2,0.15,268.46,176.0,77
O50271,2025-09-03,C10240,New,Web,West,P1007,Outerwear,Layer Jacket,227.36,1,0.1,204.62,262.0,40
O50272,2025-06-24,C10225,VIP,Paid Social,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,172.0,79
O50273,2025-01-27,C10094,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,126.36,1,0.05,120.04,110.0,49
O50274,2025-09-02,C10129,Repeat,Web,Northeast,P1008,Outerwear,Transit Coat,252.88,1,0.05,240.24,377.0,47
O50275,2025-02-03,C10058,New,Organic Search,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,203.0,67
O50275,2025-02-03,C10058,New,Organic Search,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.15,136.0,229.0,40
O50275,2025-02-03,C10058,New,Organic Search,Midwest,P1010,Dresses,Shift Dress,142.0,4,0.1,511.2,306.0,75
O50276,2025-09-09,C10205,New,Email Campaign,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.2,93.6,109.0,49
O50277,2025-10-23,C10037,Repeat,Paid Social,South,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,207.0,49
O50278,2025-12-18,C10322,Repeat,Paid Social,West,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,228.0,40
O50279,2025-03-19,C10027,Repeat,Paid Social,West,P1000,Tops,Classic Tee,78.0,4,0.0,312.0,203.0,49
O50280,2025-10-16,C10076,VIP,Mobile App,South,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,370.0,61
O50281,2025-02-13,C10155,New,Mobile App,Northeast,P1010,Dresses,Shift Dress,142.0,2,0.05,269.8,304.0,75
O50281,2025-02-13,C10155,New,Mobile App,Northeast,P1012,Loungewear,Soft Set,84.24,1,0.0,84.24,349.0,81
O50282,2025-03-02,C10127,New,Mobile App,Midwest,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,378.0,51
O50283,2025-08-02,C10285,Repeat,Paid Social,South,P1006,Outerwear,Commuter Blazer,150.0,2,0.15,255.0,376.0,51
O50284,2025-11-02,C10310,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,175.0,77
O50285,2025-11-13,C10404,Repeat,Paid Social,Northeast,P1007,outerwear,Layer Jacket,227.36,3,0.1,613.87,259.0,40
O50285,2025-11-13,C10404,Repeat,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,121.0,72
O50286,2025-09-25,C10115,Repeat,Web,,P1011,dresses,Travel Dress,141.0,1,0.1,126.9,174.0,77
O50287,2025-08-19,C10194,VIP,Email Campaign,West,P1007,Outerwear,Layer Jacket,196.0,2,0.15,333.2,257.0,40
O50288,2025-06-02,C10226,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,120.0,72
O50289,2025-08-08,C10301,VIP,Web,West,P1006,Outerwear,Commuter Blazer,150.0,2,0.0,300.0,374.0,51
O50289,2025-08-08,C10301,VIP,Web,West,P1011,Dresses,Travel Dress,141.0,2,0.2,225.6,172.0,77
O50289,2025-08-08,C10301,VIP,Web,West,P1009,Dresses,Wrap Dress,160.0,2,0.0,320.0,226.0,40
O50290,2025-10-19,C10156,Repeat,Email Campaign,Midwest,P1000,Tops,Classic Tee,78.0,1,,66.3,202.0,49
O50291,2025-01-31,C10317,Repeat,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,171.0,79
O50291,2025-01-31,C10317,Repeat,Email Campaign,Northeast,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,119.0,72
O50292,2025-02-20,C10312,Repeat,PAID SOCIAL,West,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,171.0,77
O50293,2025-04-17,C10390,Repeat,Email Campaign,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.15,66.3,348.0,81
O50293,2025-04-17,C10390,Repeat,Email Campaign,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.2,56.8,202.0,67
O50294,2025-04-19,C10320,Repeat,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,392.0,79
O50295,2025-12-05,C10135,Repeat,Web,Midwest,P1012,Loungewear,Soft Set,84.24,3,0.15,214.81,345.0,81
O50295,2025-12-05,C10135,Repeat,Web,Midwest,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,169.0,77
O50295,2025-12-05,C10135,Repeat,Web,Midwest,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,373.0,51
O50296,2025-03-22,C10041,New,Organic Search,South,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,225.0,40
O50297,2025-03-30,C10122,New,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,170.0,79
O50297,2025-03-30,C10122,New,Mobile App,West,P1014,loungewear,Cozy Hoodie,117.0,2,0.0,234.0,107.0,49
O50298,2025-02-08,C10282,New,Organic Search,West,P1014,Loungewear,Cozy Hoodie,126.36,1,0.0,126.36,106.0,49
O50299,2025-01-02,C10080,New,Web,Midwest,P1004,Bottoms,Easy Trouser,116.0,2,0.2,185.6,168.0,79
O50300,2025-08-19,C10209,Repeat,Email Campaign,West,P1010,Dresses,Shift Dress,142.0,1,0.2,113.6,303.0,75
O50300,2025-08-19,C10209,Repeat,Email Campaign,West,P1013,Loungewear,Relaxed Jogger,85.0,3,0.2,204.0,389.0,79
O50300,2025-08-19,C10209,Repeat,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,1,0.15,66.3,344.0,81
O50301,2025-11-01,C10352,New,Organic Search,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,224.0,40
O50301,2025-11-01,C10352,New,Organic Search,West,P1008,Outerwear,Transit Coat,252.88,2,0.05,480.47,375.0,47
O50302,2025-05-30,C10240,Repeat,Mobile App,Northeast,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,118.0,72
