order_id,order_date,customer_id,customer_segment,sales_channel,region,product_id,category,product_name,unit_price,quantity,discount_pct,revenue,inventory_on_hand,reorder_level,inventory_status,month,first_purchase_date,customer_tenure_days,is_repeat_customer,avg_unit_revenue
O50114,2025-09-16,C10313,Repeat,Web,Midwest,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,190.0,79,Healthy,2025-09,2025-09-16,0,False,116.0
O50115,2025-10-08,C10218,New,Paid Social,South,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,426.0,79,Healthy,2025-10,2025-09-21,17,True,80.75
O50115,2025-10-08,C10218,New,Paid Social,South,P1006,Outerwear,Commuter Blazer,174.0,3,0.0,522.0,410.0,51,Healthy,2025-10,2025-09-21,17,True,174.0
O50115,2025-10-08,C10218,New,Paid Social,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,223.0,67,Healthy,2025-10,2025-09-21,17,True,71.0
O50116,2025-03-23,C10228,Repeat,Email Campaign,South,P1012,Loungewear,Soft Set,78.0,1,0.2,62.4,369.0,81,Healthy,2025-03,2025-01-22,60,True,62.4
O50116,2025-03-23,C10228,Repeat,Email Campaign,South,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,256.0,40,Healthy,2025-03,2025-01-22,60,True,144.0
O50117,2025-09-01,C10380,New,Paid Social,Northeast,P1003,Bottoms,Tailored Pant,89.0,3,0.05,253.65,380.0,61,Healthy,2025-09,2025-08-14,18,True,84.55
O50118,2025-05-13,C10230,New,Web,South,P1012,Loungewear,Soft Set,78.0,2,0.05,148.2,367.0,81,Healthy,2025-05,2025-02-22,80,True,74.1
O50119,2025-05-07,C10384,Repeat,Web,West,P1007,Outerwear,Layer Jacket,196.0,1,0.15,166.6,298.0,40,Healthy,2025-05,2025-02-24,72,True,166.6
O50120,2025-05-22,C10326,VIP,Mobile App,South,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,231.0,49,Healthy,2025-05,2025-04-30,22,True,78.0
O50120,2025-05-22,C10326,VIP,Mobile App,South,P1012,Loungewear,Soft Set,78.0,1,0.15,66.3,366.0,81,Healthy,2025-05,2025-04-30,22,True,66.3
O50121,2025-09-24,C10392,Repeat,Paid Social,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,267.0,41,Healthy,2025-09,2025-09-24,0,False,98.1
O50122,2025-11-17,C10248,VIP,Organic Search,Northeast,P1007,Outerwear,Layer Jacket,227.36,4,0.15,773.02,294.0,40,Healthy,2025-11,2025-11-07,10,True,193.26
O50122,2025-11-17,C10248,VIP,Organic Search,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,188.0,79,Healthy,2025-11,2025-11-07,10,True,110.2
O50123,2025-05-21,C10122,Repeat,Paid Social,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,2,0.05,222.3,136.0,49,Healthy,2025-05,2025-03-30,52,True,111.15
O50124,2025-02-09,C10225,New,Email Campaign,West,P1010,Dresses,Shift Dress,142.0,1,0.15,120.7,333.0,75,Healthy,2025-02,2025-02-04,5,True,120.7
O50124,2025-02-09,C10225,New,Email Campaign,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,266.0,41,Healthy,2025-02,2025-02-04,5,True,92.65
O50125,2025-05-27,C10365,New,Web,Midwest,P1006,Outerwear,Commuter Blazer,150.0,3,0.0,450.0,407.0,51,Healthy,2025-05,2025-02-13,103,True,150.0
O50126,2025-05-20,C10120,Repeat,Paid Social,South,P1006,Outerwear,Commuter Blazer,150.0,2,0.0,300.0,405.0,51,Healthy,2025-05,2025-02-22,87,True,150.0
O50126,2025-05-20,C10120,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,265.0,41,Healthy,2025-05,2025-02-22,87,True,98.1
O50127,2025-06-13,C10171,Repeat,Web,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.2,120.0,404.0,51,Healthy,2025-06,2025-03-16,89,True,120.0
O50128,2025-02-11,C10276,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,222.0,67,Healthy,2025-02,2025-02-11,0,False,63.9
O50128,2025-02-11,C10276,Repeat,Web,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,293.0,40,Healthy,2025-02,2025-02-11,0,False,196.0
O50129,2025-03-19,C10070,New,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,187.0,79,Healthy,2025-03,2025-01-20,58,True,104.4
O50129,2025-03-19,C10070,New,Mobile App,Northeast,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,230.0,49,Healthy,2025-03,2025-01-20,58,True,78.0
O50129,2025-03-19,C10070,New,Mobile App,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,203.0,77,Healthy,2025-03,2025-01-20,58,True,141.0
O50130,2025-07-16,C10118,New,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,186.0,79,Healthy,2025-07,2025-07-16,0,False,116.0
O50130,2025-07-16,C10118,New,Mobile App,Northeast,P1009,Dresses,Wrap Dress,179.2,2,0.1,322.56,254.0,40,Healthy,2025-07,2025-07-16,0,False,161.28
O50131,2025-03-20,C10355,Repeat,Paid Social,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,264.0,41,Healthy,2025-03,2025-03-20,0,False,103.55
O50132,2025-04-20,C10361,New,Organic Search,Northeast,P1009,Dresses,Wrap Dress,179.2,2,0.0,358.4,40.0,40,Low Stock Risk,2025-04,2025-03-12,39,True,179.2
O50133,2025-08-01,C10032,VIP,Mobile App,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,399.0,47,Healthy,2025-08,2025-02-26,156,True,196.2
O50133,2025-08-01,C10032,VIP,Mobile App,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.15,120.7,332.0,75,Healthy,2025-08,2025-02-26,156,True,120.7
O50134,2025-06-19,C10208,VIP,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,229.0,49,Healthy,2025-06,2025-02-17,122,True,78.0
O50135,2025-08-27,C10277,Repeat,Paid Social,South,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,201.0,77,Healthy,2025-08,2025-01-19,220,True,141.0
O50135,2025-08-27,C10277,Repeat,Paid Social,South,P1007,Outerwear,Layer Jacket,196.0,2,0.0,392.0,291.0,40,Healthy,2025-08,2025-01-19,220,True,196.0
O50135,2025-08-27,C10277,Repeat,Paid Social,South,P1012,Loungewear,Soft Set,78.0,2,0.0,156.0,364.0,81,Healthy,2025-08,2025-01-19,220,True,78.0
O50136,2025-02-01,C10212,New,Organic Search,South,P1014,Loungewear,Cozy Hoodie,126.36,3,0.1,341.17,133.0,49,Healthy,2025-02,2025-01-28,4,True,113.72
O50136,2025-02-01,C10212,New,Organic Search,South,P1007,Outerwear,Layer Jacket,196.0,2,0.1,352.8,289.0,40,Healthy,2025-02,2025-01-28,4,True,176.4
O50137,2025-08-04,C10105,Repeat,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,425.0,79,Healthy,2025-08,2025-02-05,180,True,85.0
O50138,2025-10-27,C10199,New,Web,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,263.0,41,Healthy,2025-10,2025-08-29,59,True,98.1
O50138,2025-10-27,C10199,New,Web,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,146.0,72,Healthy,2025-10,2025-08-29,59,True,62.0
O50138,2025-10-27,C10199,New,Web,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,185.0,79,Healthy,2025-10,2025-08-29,59,True,116.0
O50139,2025-01-11,C10356,New,Web,Unknown,P1012,Loungewear,Soft Set,84.24,1,0.0,84.24,363.0,81,Healthy,2025-01,2025-01-11,0,False,84.24
O50140,2025-10-22,C10391,VIP,Web,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,2,0.1,210.6,131.0,49,Healthy,2025-10,2025-05-11,164,True,105.3
O50140,2025-10-22,C10391,VIP,Web,Midwest,P1008,Outerwear,Transit Coat,252.88,3,0.05,720.71,396.0,47,Healthy,2025-10,2025-05-11,164,True,240.24
O50140,2025-10-22,C10391,VIP,Web,Midwest,P1007,Outerwear,Layer Jacket,227.36,1,0.05,215.99,288.0,40,Healthy,2025-10,2025-05-11,164,True,215.99
O50141,2025-09-02,C10194,Repeat,Mobile App,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,145.0,72,Healthy,2025-09,2025-06-17,77,True,62.0
O50142,2025-06-30,C10003,New,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,2,0.15,120.7,220.0,67,Healthy,2025-06,2025-04-03,88,True,60.35
O50143,2025-07-19,C10152,Repeat,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,1,0.05,110.2,184.0,79,Healthy,2025-07,2025-07-19,0,False,110.2
O50144,2025-10-03,C10214,Repeat,Mobile App,Northeast,P1005,Bottoms,Weekend Skirt,109.0,4,0.0,436.0,259.0,41,Healthy,2025-10,2025-03-24,193,True,109.0
O50145,2025-10-07,C10382,Repeat,Mobile App,South,P1014,Loungewear,Cozy Hoodie,117.0,2,0.1,210.6,129.0,49,Healthy,2025-10,2025-03-11,210,True,105.3
O50146,2025-11-05,C10409,Repeat,Organic Search,South,P1011,Dresses,Travel Dress,141.0,3,0.1,380.7,198.0,77,Healthy,2025-11,2025-04-01,218,True,126.9
O50146,2025-11-05,C10409,Repeat,Organic Search,South,P1006,Outerwear,Commuter Blazer,174.0,2,0.0,348.0,402.0,51,Healthy,2025-11,2025-04-01,218,True,174.0
O50147,2025-09-07,C10112,Repeat,Web,Midwest,P1000,Tops,Classic Tee,78.0,2,0.1,140.4,227.0,49,Healthy,2025-09,2025-04-01,159,True,70.2
O50147,2025-09-07,C10112,Repeat,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,424.0,79,Healthy,2025-09,2025-04-01,159,True,80.75
O50147,2025-09-07,C10112,Repeat,Web,Midwest,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,287.0,40,Healthy,2025-09,2025-04-01,159,True,227.36
O50148,2025-05-20,C10112,VIP,Paid Social,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,127.0,49,Healthy,2025-05,2025-04-01,49,True,117.0
O50149,2025-09-06,C10223,Repeat,Mobile App,Midwest,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,183.0,79,Healthy,2025-09,2025-01-01,248,True,98.6
O50149,2025-09-06,C10223,Repeat,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,219.0,67,Healthy,2025-09,2025-01-01,248,True,71.0
O50150,2025-07-19,C10014,Repeat,Email Campaign,Midwest,P1008,Outerwear,Transit Coat,218.0,2,0.1,392.4,394.0,47,Healthy,2025-07,2025-01-24,176,True,196.2
O50151,2025-12-09,C10172,Repeat,Mobile App,West,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,379.0,61,Healthy,2025-12,2025-01-15,328,True,80.1
O50152,2025-07-27,C10347,Repeat,Mobile App,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,126.0,49,Healthy,2025-07,2025-07-17,10,True,117.0
O50153,2025-03-26,C10370,New,Paid Social,South,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,144.0,72,Healthy,2025-03,2025-01-12,73,True,55.8
O50153,2025-03-26,C10370,New,Paid Social,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,125.0,49,Healthy,2025-03,2025-01-12,73,True,105.3
O50154,2025-03-07,C10239,New,Web,South,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,142.0,72,Healthy,2025-03,2025-02-08,27,True,62.0
O50154,2025-03-07,C10239,New,Web,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,393.0,47,Healthy,2025-03,2025-02-08,27,True,218.0
O50155,2025-10-01,C10318,VIP,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,1,0.05,215.99,286.0,40,Healthy,2025-10,2025-09-13,18,True,215.99
O50155,2025-10-01,C10318,VIP,Mobile App,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,362.0,81,Healthy,2025-10,2025-09-13,18,True,74.1
O50156,2025-07-21,C10013,Repeat,Email Campaign,West,P1011,Dresses,Travel Dress,157.92,2,0.1,284.26,196.0,77,Healthy,2025-07,2025-02-16,155,True,142.13
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,251.0,40,Healthy,2025-10,2025-06-22,116,True,160.0
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,224.0,49,Healthy,2025-10,2025-06-22,116,True,78.0
O50157,2025-10-16,C10303,Repeat,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,420.0,79,Healthy,2025-10,2025-06-22,116,True,76.5
O50158,2025-01-14,C10339,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,1,0.05,120.04,124.0,49,Healthy,2025-01,2025-01-14,0,False,120.04
O50158,2025-01-14,C10339,Repeat,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,258.0,41,Healthy,2025-01,2025-01-14,0,False,109.0
O50159,2025-11-26,C10042,Repeat,Web,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,401.0,51,Healthy,2025-11,2025-03-24,247,True,156.6
O50160,2025-03-11,C10219,New,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,218.0,67,Healthy,2025-03,2025-03-11,0,False,71.0
O50161,2025-04-04,C10236,New,Paid Social,Northeast,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,223.0,49,Healthy,2025-04,2025-03-02,33,True,78.0
O50161,2025-04-04,C10236,New,Paid Social,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,217.0,67,Healthy,2025-04,2025-03-02,33,True,71.0
O50162,2025-05-14,C10025,VIP,Paid Social,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,378.0,61,Healthy,2025-05,2025-05-14,0,False,80.1
O50163,2025-06-17,C10194,Repeat,Paid Social,Northeast,P1006,Outerwear,Commuter Blazer,150.0,3,0.05,427.5,398.0,51,Healthy,2025-06,2025-06-17,0,False,142.5
O50164,2025-08-21,C10108,Repeat,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,416.0,79,Healthy,2025-08,2025-03-12,162,True,76.5
O50165,2025-06-22,C10167,VIP,Paid Social,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,392.0,47,Healthy,2025-06,2025-02-14,128,True,218.0
O50166,2025-07-14,C10389,Repeat,Web,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,123.0,49,Healthy,2025-07,2025-01-27,168,True,117.0
O50167,2025-08-04,C10142,New,Web,West,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,140.0,72,Healthy,2025-08,2025-02-05,180,True,55.8
O50167,2025-08-04,C10142,New,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,250.0,40,Healthy,2025-08,2025-02-05,180,True,160.0
O50167,2025-08-04,C10142,New,Web,West,P1008,Outerwear,Transit Coat,218.0,2,0.0,436.0,390.0,47,Healthy,2025-08,2025-02-05,180,True,218.0
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,397.0,51,Healthy,2025-02,2025-01-09,33,True,135.0
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,249.0,40,Healthy,2025-02,2025-01-09,33,True,160.0
O50168,2025-02-11,C10129,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,139.0,72,Healthy,2025-02,2025-01-09,33,True,62.0
O50169,2025-01-10,C10240,Repeat,Mobile App,Unknown,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,248.0,40,Healthy,2025-01,2025-01-10,0,False,160.0
O50170,2025-10-04,C10383,VIP,Organic Search,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,138.0,72,Healthy,2025-10,2025-03-21,197,True,62.0
O50171,2025-06-29,C10026,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,257.0,41,Healthy,2025-06,2025-02-21,128,True,109.0
O50172,2025-11-29,C10114,VIP,Paid Social,Midwest,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,136.0,72,Healthy,2025-11,2025-01-13,320,True,62.0
O50173,2025-11-30,C10035,Repeat,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,415.0,79,Healthy,2025-11,2025-03-14,261,True,85.0
O50174,2025-01-16,C10020,New,Mobile App,Northeast,P1013,Loungewear,Relaxed Jogger,91.8,1,0.0,91.8,414.0,79,Healthy,2025-01,2025-01-16,0,False,91.8
O50175,2025-04-13,C10126,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,389.0,47,Healthy,2025-04,2025-04-13,0,False,207.1
O50176,2025-11-15,C10010,VIP,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,215.0,67,Healthy,2025-11,2025-11-15,0,False,71.0
O50176,2025-11-15,C10010,VIP,Web,Midwest,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,222.0,49,Healthy,2025-11,2025-11-15,0,False,66.3
O50177,2025-05-03,C10078,New,Web,South,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,331.0,75,Healthy,2025-05,2025-03-29,35,True,151.09
O50178,2025-08-31,C10064,VIP,Web,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.15,99.45,122.0,49,Healthy,2025-08,2025-05-21,102,True,99.45
O50179,2025-02-28,C10342,New,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,330.0,75,Healthy,2025-02,2025-02-13,15,True,127.8
O50180,2025-04-22,C10288,New,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,60.35,214.0,67,Healthy,2025-04,2025-02-27,54,True,60.35
O50180,2025-04-22,C10288,New,Web,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,121.0,49,Healthy,2025-04,2025-02-27,54,True,117.0
O50180,2025-04-22,C10288,New,Web,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.2,87.2,256.0,41,Healthy,2025-04,2025-02-27,54,True,87.2
O50181,2025-12-25,C10238,Repeat,Mobile App,West,P1008,Outerwear,Transit Coat,252.88,1,0.15,214.95,388.0,47,Healthy,2025-12,2025-08-12,135,True,214.95
O50181,2025-12-25,C10238,Repeat,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.05,165.3,396.0,51,Healthy,2025-12,2025-08-12,135,True,165.3
O50182,2025-07-08,C10131,Repeat,Email Campaign,Northeast,P1000,Tops,Classic Tee,78.0,4,0.15,265.2,218.0,49,Healthy,2025-07,2025-04-21,78,True,66.3
O50183,2025-11-07,C10085,VIP,Organic Search,South,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,194.0,77,Healthy,2025-11,2025-11-07,0,False,141.0
O50184,2025-02-28,C10310,New,Paid Social,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.0,208.8,181.0,79,Healthy,2025-02,2025-02-28,0,False,104.4
O50184,2025-02-28,C10310,New,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,1,0.2,49.6,135.0,72,Healthy,2025-02,2025-02-28,0,False,49.6
O50185,2025-03-25,C10398,New,Web,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.2,113.6,329.0,75,Healthy,2025-03,2025-01-26,58,True,113.6
O50186,2025-02-25,C10159,Repeat,Paid Social,West,P1014,Loungewear,Cozy Hoodie,126.36,2,0.05,240.08,119.0,49,Healthy,2025-02,2025-02-25,0,False,120.04
O50187,2025-01-14,C10296,Repeat,Web,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,3,0.0,379.08,116.0,49,Healthy,2025-01,2025-01-14,0,False,126.36
O50188,2025-10-22,C10159,VIP,Paid Social,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.0,320.0,246.0,40,Healthy,2025-10,2025-02-25,239,True,160.0
O50188,2025-10-22,C10159,VIP,Paid Social,Midwest,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,217.0,49,Healthy,2025-10,2025-02-25,239,True,78.0
O50189,2025-07-12,C10346,Repeat,Mobile App,Northeast,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,327.0,75,Healthy,2025-07,2025-03-31,103,True,159.04
O50190,2025-04-12,C10203,Repeat,Mobile App,West,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,387.0,47,Healthy,2025-04,2025-04-12,0,False,218.0
O50190,2025-04-12,C10203,Repeat,Mobile App,West,P1011,Dresses,Travel Dress,157.92,4,0.0,631.68,190.0,77,Healthy,2025-04,2025-04-12,0,False,157.92
O50191,2025-10-31,C10038,Repeat,Paid Social,West,P1007,Outerwear,Layer Jacket,227.36,4,0.05,863.97,282.0,40,Healthy,2025-10,2025-04-01,213,True,215.99
O50192,2025-11-18,C10353,Repeat,Web,West,P1010,Dresses,Shift Dress,142.0,2,0.1,255.6,325.0,75,Healthy,2025-11,2025-03-02,261,True,127.8
O50193,2025-02-22,C10124,Repeat,Web,South,P1001,Tops,Air Tunic,62.0,2,0.05,117.8,133.0,72,Healthy,2025-02,2025-01-17,36,True,58.9
O50194,2025-06-04,C10356,Repeat,Web,Midwest,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,280.0,40,Healthy,2025-06,2025-01-11,144,True,186.2
O50195,2025-11-04,C10350,VIP,Web,West,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,179.0,79,Healthy,2025-11,2025-05-28,160,True,116.0
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.0,300.0,394.0,51,Healthy,2025-03,2025-03-03,0,False,150.0
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,3,0.1,229.5,411.0,79,Healthy,2025-03,2025-03-03,0,False,76.5
O50196,2025-03-03,C10412,New,Paid Social,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,376.0,61,Healthy,2025-03,2025-03-03,0,False,80.1
O50197,2025-10-17,C10407,New,Mobile App,Northeast,P1001,Tops,Air Tunic,62.0,3,0.15,158.1,130.0,72,Healthy,2025-10,2025-01-21,269,True,52.7
O50198,2025-01-22,C10400,Repeat,Web,West,P1012,Loungewear,Soft Set,84.24,1,0.05,80.03,361.0,81,Healthy,2025-01,2025-01-22,0,False,80.03
O50199,2025-09-30,C10177,VIP,Email Campaign,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,410.0,79,Healthy,2025-09,2025-08-15,46,True,76.5
O50200,2025-12-05,C10219,Repeat,Email Campaign,Unknown,P1010,Dresses,Shift Dress,142.0,2,0.2,227.2,323.0,75,Healthy,2025-12,2025-03-11,269,True,113.6
O50200,2025-12-05,C10219,Repeat,Email Campaign,West,P1006,Outerwear,Commuter Blazer,174.0,2,0.15,295.8,392.0,51,Healthy,2025-12,2025-03-11,269,True,147.9
O50201,2025-02-05,C10189,New,Email Campaign,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,375.0,61,Healthy,2025-02,2025-02-05,0,False,80.1
O50202,2025-11-28,C10259,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,189.0,77,Healthy,2025-11,2025-04-19,223,True,141.0
O50203,2025-01-07,C10174,New,Paid Social,West,P1000,Tops,Classic Tee,78.0,3,0.05,222.3,214.0,49,Healthy,2025-01,2025-01-07,0,False,74.1
O50204,2025-09-08,C10215,Repeat,Mobile App,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.05,161.5,408.0,79,Healthy,2025-09,2025-09-08,0,False,80.75
O50205,2025-08-10,C10054,VIP,Mobile App,West,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,374.0,61,Healthy,2025-08,2025-05-02,100,True,84.55
O50206,2025-11-22,C10185,Repeat,Email Campaign,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.1,288.0,244.0,40,Healthy,2025-11,2025-01-10,316,True,144.0
O50207,2025-12-29,C10235,VIP,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,178.0,79,Healthy,2025-12,2025-02-09,323,True,92.8
O50208,2025-08-11,C10078,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.15,66.3,213.0,49,Healthy,2025-08,2025-03-29,135,True,66.3
O50209,2025-09-25,C10090,Repeat,Paid Social,West,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,212.0,67,Healthy,2025-09,2025-01-19,249,True,67.45
O50210,2025-05-19,C10333,Repeat,Email Campaign,Midwest,P1012,Loungewear,Soft Set,78.0,3,0.15,198.9,358.0,81,Healthy,2025-05,2025-04-07,42,True,66.3
O50210,2025-05-19,C10333,Repeat,Email Campaign,Midwest,P1010,Dresses,Shift Dress,159.04,1,0.15,135.18,322.0,75,Healthy,2025-05,2025-04-07,42,True,135.18
O50211,2025-10-03,C10315,Repeat,Email Campaign,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.15,132.6,356.0,81,Healthy,2025-10,2025-01-03,273,True,66.3
O50212,2025-09-05,C10396,Repeat,Organic Search,Midwest,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,386.0,47,Healthy,2025-09,2025-05-14,114,True,252.88
O50213,2025-08-12,C10238,VIP,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,321.0,75,Healthy,2025-08,2025-08-12,0,False,127.8
O50214,2025-10-31,C10374,Repeat,Email Campaign,Northeast,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,129.0,72,Healthy,2025-10,2025-08-23,69,True,52.7
O50214,2025-10-31,C10374,Repeat,Email Campaign,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,188.0,77,Healthy,2025-10,2025-08-23,69,True,119.85
O50215,2025-06-15,C10137,Repeat,Web,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.05,207.1,254.0,41,Healthy,2025-06,2025-06-15,0,False,103.55
O50215,2025-06-15,C10137,Repeat,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,2,0.0,170.0,406.0,79,Healthy,2025-06,2025-06-15,0,False,85.0
O50216,2025-02-14,C10125,New,Email Campaign,West,P1009,Dresses,Wrap Dress,160.0,1,0.2,128.0,243.0,40,Healthy,2025-02,2025-02-14,0,False,128.0
O50216,2025-02-14,C10125,New,Email Campaign,West,P1008,Outerwear,Transit Coat,218.0,1,0.15,185.3,385.0,47,Healthy,2025-02,2025-02-14,0,False,185.3
O50216,2025-02-14,C10125,New,Email Campaign,West,P1005,Bottoms,Weekend Skirt,109.0,3,0.1,294.3,251.0,41,Healthy,2025-02,2025-02-14,0,False,98.1
O50217,2025-08-19,C10142,VIP,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,384.0,47,Healthy,2025-08,2025-02-05,195,True,196.2
O50218,2025-08-26,C10124,VIP,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,2,0.15,255.0,390.0,51,Healthy,2025-08,2025-01-17,221,True,127.5
